,label,label_coarse,confidence,error,has_face,large_face,
47771,jackfruit,fruit,0.452273,0.7934694,0,0,
47772,jackfruit,fruit,0.6073711,0.49861526,0,0,
47773,jackfruit,fruit,0.41812536,0.8719735,0,0,
47774,jackfruit,fruit,0.9652914,0.03532505,0,0,
47775,jackfruit,fruit,0.960508,0.04029274,0,0,
47776,jackfruit,fruit,0.65880245,0.4173317,0,0,
47777,jackfruit,fruit,0.98431855,0.015805244,1,0,
47778,jackfruit,fruit,0.059585683,2.8203397,0,0,
47779,jackfruit,fruit,0.99883515,0.00116539,0,0,
47780,jackfruit,fruit,0.99800855,0.0019931793,0,0,
47781,jackfruit,fruit,0.37391046,0.9837389,0,0,
47782,jackfruit,fruit,0.5833173,0.53902435,0,0,
47783,jackfruit,fruit,0.009554588,4.650734,0,0,
47784,jackfruit,fruit,0.022163635,3.8093023,1,0,
47785,jackfruit,fruit,0.98456234,0.015558243,0,0,
47786,jackfruit,fruit,0.89364576,0.11244583,0,0,
47787,jackfruit,fruit,0.97222847,0.028164864,0,0,
47788,jackfruit,fruit,0.98390377,0.016226768,0,0,
47789,jackfruit,fruit,0.9777478,0.022503853,0,0,
47790,jackfruit,fruit,0.973825,0.02652359,0,0,
47791,jackfruit,fruit,0.9967002,0.0033054352,0,0,
47792,jackfruit,fruit,0.97917944,0.021039963,0,0,
47793,jackfruit,fruit,0.42387798,0.85830927,0,0,
47794,jackfruit,fruit,0.97765565,0.022597313,0,0,
47795,jackfruit,fruit,0.85232085,0.15979195,0,0,
47796,jackfruit,fruit,0.9990239,0.0009765625,0,0,
47797,jackfruit,fruit,0.99619293,0.0038146973,0,0,
47798,jackfruit,fruit,0.99685633,0.0031490326,0,0,
47799,jackfruit,fruit,0.9954822,0.0045280457,0,0,
47800,custard_apple,fruit,0.94986314,0.051437378,0,0,
47801,custard_apple,fruit,0.99167025,0.008364677,0,0,
47802,custard_apple,fruit,0.967336,0.0332098,0,0,
47803,custard_apple,fruit,0.42125842,0.8645086,0,0,
47804,custard_apple,fruit,0.8848948,0.1222868,0,0,
47805,custard_apple,fruit,0.98694927,0.013136864,0,0,
47806,custard_apple,fruit,0.9505297,0.050735474,0,0,
47807,custard_apple,fruit,0.9878563,0.012218475,0,0,
47808,custard_apple,fruit,0.3783958,0.97181416,0,0,
47809,custard_apple,fruit,0.99632555,0.0036811829,0,0,
47810,custard_apple,fruit,0.8886694,0.118029594,0,0,
47811,custard_apple,fruit,0.9337187,0.068579674,0,0,
47812,custard_apple,fruit,0.9778169,0.022433281,0,0,
47813,custard_apple,fruit,0.81055796,0.21003246,0,0,
47814,custard_apple,fruit,0.8548434,0.15683746,0,0,
47815,custard_apple,fruit,0.9239855,0.07905865,0,0,
47816,custard_apple,fruit,0.9811157,0.019064903,0,0,
47817,custard_apple,fruit,0.99410456,0.0059127808,0,0,
47818,custard_apple,fruit,0.7823278,0.24548149,0,0,
47819,custard_apple,fruit,0.98843914,0.011628151,0,0,
47820,custard_apple,fruit,0.05609917,2.8806338,0,0,
47821,custard_apple,fruit,0.987703,0.012372971,0,0,
47822,custard_apple,fruit,0.9936148,0.0064058304,0,0,
47823,custard_apple,fruit,0.31099555,1.1679764,0,0,
47824,custard_apple,fruit,0.95347095,0.047646523,0,0,
47825,custard_apple,fruit,0.033766747,3.388279,0,0,
47826,custard_apple,fruit,0.16525078,1.8002911,0,0,
47827,custard_apple,fruit,0.9975535,0.0024490356,0,0,
47828,custard_apple,fruit,0.9519172,0.049277306,0,0,
47829,custard_apple,fruit,0.97430295,0.026033401,0,0,
47830,custard_apple,fruit,0.79440886,0.2301569,0,0,
47831,custard_apple,fruit,0.028635753,3.5530996,0,0,
47832,custard_apple,fruit,0.052271288,2.9513083,1,1,
47833,custard_apple,fruit,0.9578826,0.043029785,0,0,
47834,custard_apple,fruit,0.66329396,0.41053677,0,0,
47835,custard_apple,fruit,0.9993917,0.0006084442,0,0,
47836,custard_apple,fruit,0.9796678,0.020542145,0,0,
47837,custard_apple,fruit,0.32684067,1.1182823,0,0,
47838,custard_apple,fruit,0.9982399,0.0017614365,0,0,
47839,custard_apple,fruit,0.99549896,0.0045108795,0,0,
47840,custard_apple,fruit,0.7194425,0.32927895,0,0,
47841,custard_apple,fruit,0.8789148,0.12906742,0,0,
47842,custard_apple,fruit,0.0046226694,5.3767824,0,0,
47843,custard_apple,fruit,0.077824116,2.5533042,0,0,
47844,custard_apple,fruit,0.7859136,0.24090862,0,0,
47845,custard_apple,fruit,0.2343231,1.4510546,0,0,
47846,custard_apple,fruit,0.56810087,0.5654564,0,0,
47847,custard_apple,fruit,0.9955375,0.0044727325,0,0,
47848,custard_apple,fruit,0.9792483,0.020970345,0,0,
47849,custard_apple,fruit,0.94811195,0.053282738,0,0,
47850,pomegranate,fruit,0.8234278,0.19427967,0,0,
47851,pomegranate,fruit,0.5404904,0.61527824,0,0,
47852,pomegranate,fruit,0.43853354,0.82431936,0,0,
47853,pomegranate,fruit,0.0028603906,5.856797,0,0,
47854,pomegranate,fruit,0.064786725,2.7366548,0,0,
47855,pomegranate,fruit,0.97123915,0.029182434,0,0,
47856,pomegranate,fruit,0.022687197,3.785955,0,0,
47857,pomegranate,fruit,0.1335108,2.0135732,0,0,
47858,pomegranate,fruit,0.370038,0.9941497,0,0,
47859,pomegranate,fruit,0.96168685,0.039066315,0,0,
47860,pomegranate,fruit,0.40597972,0.90145206,0,0,
47861,pomegranate,fruit,0.13652684,1.9912343,0,0,
47862,pomegranate,fruit,0.99273694,0.0072898865,0,0,
47863,pomegranate,fruit,0.29047492,1.236238,0,0,
47864,pomegranate,fruit,0.91851085,0.085001945,0,0,
47865,pomegranate,fruit,0.8425108,0.1713686,0,0,
47866,pomegranate,fruit,0.012357467,4.3934946,0,0,
47867,pomegranate,fruit,0.9129774,0.091044426,0,0,
47868,pomegranate,fruit,0.025133302,3.6835613,0,0,
47869,pomegranate,fruit,0.027030712,3.6107817,0,0,
47870,pomegranate,fruit,0.96128464,0.039484978,0,0,
47871,pomegranate,fruit,0.009275989,4.680326,0,0,
47872,pomegranate,fruit,0.96188504,0.03886032,0,0,
47873,pomegranate,fruit,0.69259393,0.36731148,0,0,
47874,pomegranate,fruit,0.0027197525,5.907214,0,0,
47875,pomegranate,fruit,0.83860093,0.17602062,0,0,
47876,pomegranate,fruit,0.98443097,0.015691757,0,0,
47877,pomegranate,fruit,0.8367552,0.17822361,0,0,
47878,pomegranate,fruit,0.9989256,0.001074791,0,0,
47879,pomegranate,fruit,0.761279,0.27275562,0,0,
47880,pomegranate,fruit,0.053148035,2.9346743,0,0,
47881,pomegranate,fruit,0.44572052,0.8080635,0,0,
47882,pomegranate,fruit,0.13076515,2.0343523,0,0,
47883,pomegranate,fruit,0.9794957,0.02071762,0,0,
47884,pomegranate,fruit,0.99261063,0.007416725,0,0,
47885,pomegranate,fruit,0.95595264,0.045046806,0,0,
47886,pomegranate,fruit,0.8867247,0.12022114,0,0,
47887,pomegranate,fruit,0.9993231,0.00067710876,0,0,
47888,pomegranate,fruit,0.5392326,0.6176081,0,0,
47889,pomegranate,fruit,0.94175404,0.06001091,0,0,
47890,pomegranate,fruit,0.72465837,0.32205486,0,0,
47891,pomegranate,fruit,0.9562272,0.04475975,0,0,
47892,pomegranate,fruit,0.0013037759,6.642491,0,0,
47893,pomegranate,fruit,0.6986984,0.35853577,0,0,
47894,pomegranate,fruit,0.98670083,0.013388634,0,0,
47895,pomegranate,fruit,0.5392042,0.6176605,0,0,
47896,pomegranate,fruit,0.9695113,0.030962944,0,0,
47897,pomegranate,fruit,0.8739795,0.13469791,0,0,
47898,pomegranate,fruit,0.98745793,0.01262188,0,0,
47899,pomegranate,fruit,0.39630008,0.92558384,0,0,
47900,hay,other,0.024935074,3.6914797,0,0,
47901,hay,other,0.06373489,2.7530231,0,0,
47902,hay,other,0.057243507,2.8604407,0,0,
47903,hay,other,0.6194121,0.47898483,0,0,
47904,hay,other,0.75774443,0.27740955,0,0,
47905,hay,other,0.9681751,0.032341957,0,0,
47906,hay,other,0.64006376,0.44618702,0,0,
47907,hay,other,0.87586755,0.1325407,0,0,
47908,hay,other,0.25532043,1.3652363,1,0,
47909,hay,other,0.99695706,0.003047943,0,0,
47910,hay,other,0.98459446,0.015525818,0,0,
47911,hay,other,0.03033664,3.495399,0,0,
47912,hay,other,0.9610919,0.03968525,0,0,
47913,hay,other,0.91481096,0.089037895,1,0,
47914,hay,other,0.645323,0.4380045,0,0,
47915,hay,other,0.09841225,2.3185897,0,0,
47916,hay,other,0.0034222037,5.67747,0,0,
47917,hay,other,0.8766132,0.13168907,0,0,
47918,hay,other,0.0043999557,5.4261603,0,0,
47919,hay,other,0.2560355,1.3624396,0,0,
47920,hay,other,0.98698866,0.013096809,0,0,
47921,hay,other,0.19038664,1.6586986,1,1,
47922,hay,other,0.99539304,0.004617691,0,0,
47923,hay,other,0.97255266,0.027831078,0,0,
47924,hay,other,0.8851736,0.12197113,0,0,
47925,hay,other,0.022689411,3.7858572,1,0,
47926,hay,other,0.9995141,0.0004863739,0,0,
47927,hay,other,0.7921352,0.23302364,0,0,
47928,hay,other,0.011647401,4.452672,0,0,
47929,hay,other,0.65586567,0.42179966,0,0,
47930,hay,other,0.9210105,0.08228397,0,0,
47931,hay,other,0.9851636,0.014947891,0,0,
47932,hay,other,0.038867533,3.2475958,0,0,
47933,hay,other,0.95167375,0.04953289,0,0,
47934,hay,other,0.7856761,0.24121094,0,0,
47935,hay,other,0.56322056,0.5740843,0,0,
47936,hay,other,0.8612082,0.14941883,0,0,
47937,hay,other,0.97737473,0.022885323,0,0,
47938,hay,other,0.8501306,0.16236496,0,0,
47939,hay,other,0.9842535,0.015872002,0,0,
47940,hay,other,0.990261,0.009786606,0,0,
47941,hay,other,0.02931748,3.529571,1,1,
47942,hay,other,0.9952859,0.0047254562,0,0,
47943,hay,other,0.9535243,0.047590256,0,0,
47944,hay,other,0.0020426952,6.1934853,1,0,
47945,hay,other,0.9777827,0.022467613,0,0,
47946,hay,other,0.9795345,0.020677567,0,0,
47947,hay,other,0.98870194,0.011362076,0,0,
47948,hay,other,0.85051584,0.16191196,0,0,
47949,hay,other,0.20675674,1.5762119,0,0,
47950,carbonara,food,0.82867664,0.18792534,0,0,
47951,carbonara,food,0.90116286,0.10406971,0,0,
47952,carbonara,food,0.9710716,0.02935505,0,0,
47953,carbonara,food,0.83383834,0.18171597,0,0,
47954,carbonara,food,0.9679501,0.032574654,0,0,
47955,carbonara,food,0.28245214,1.2642465,0,0,
47956,carbonara,food,0.991523,0.008513451,0,0,
47957,carbonara,food,0.9307665,0.071746826,0,0,
47958,carbonara,food,0.04216737,3.1661081,0,0,
47959,carbonara,food,0.9757429,0.02455616,0,0,
47960,carbonara,food,0.014117202,4.2603617,0,0,
47961,carbonara,food,0.97523165,0.02508068,0,0,
47962,carbonara,food,0.9972625,0.00274086,0,0,
47963,carbonara,food,0.67902553,0.3870964,0,0,
47964,carbonara,food,0.99523723,0.0047740936,0,0,
47965,carbonara,food,0.0010625885,6.847047,1,1,
47966,carbonara,food,0.961485,0.039276123,0,0,
47967,carbonara,food,0.9947266,0.0052871704,0,0,
47968,carbonara,food,0.6150741,0.48601246,0,0,
47969,carbonara,food,0.793893,0.23080635,0,0,
47970,carbonara,food,0.9518437,0.049354553,0,0,
47971,carbonara,food,0.857927,0.15323639,0,0,
47972,carbonara,food,0.9024375,0.10265541,0,0,
47973,carbonara,food,0.002384537,6.03875,0,0,
47974,carbonara,food,0.94594574,0.05556965,0,0,
47975,carbonara,food,0.4086351,0.89493275,0,0,
47976,carbonara,food,0.7967217,0.2272501,0,0,
47977,carbonara,food,0.9904379,0.009608269,0,0,
47978,carbonara,food,0.9911739,0.008865356,0,0,
47979,carbonara,food,0.9943486,0.0056676865,0,0,
47980,carbonara,food,0.99400073,0.006017685,0,0,
47981,carbonara,food,0.9904903,0.009554863,0,0,
47982,carbonara,food,0.9410142,0.060796738,0,0,
47983,carbonara,food,0.9921135,0.007917404,0,0,
47984,carbonara,food,0.86558396,0.144351,0,0,
47985,carbonara,food,0.9264108,0.07643795,0,0,
47986,carbonara,food,0.112826765,2.1819015,1,0,
47987,carbonara,food,0.83396095,0.1815691,0,0,
47988,carbonara,food,0.84651065,0.16663265,0,0,
47989,carbonara,food,0.028954899,3.542016,0,0,
47990,carbonara,food,0.3507357,1.0477219,0,0,
47991,carbonara,food,0.7792254,0.2494545,0,0,
47992,carbonara,food,0.98622847,0.013867378,1,0,
47993,carbonara,food,0.9105783,0.09367561,0,0,
47994,carbonara,food,0.93411815,0.06815243,0,0,
47995,carbonara,food,0.47253597,0.74964094,0,0,
47996,carbonara,food,0.98272896,0.017421722,0,0,
47997,carbonara,food,0.9333665,0.06895733,0,0,
47998,carbonara,food,0.98692256,0.013163567,0,0,
47999,carbonara,food,0.8828692,0.124578476,0,0,
48000,chocolate_sauce,food,0.72587544,0.3203764,1,1,
48001,chocolate_sauce,food,0.3159149,1.1522827,0,0,
48002,chocolate_sauce,food,0.55202574,0.59416103,0,0,
48003,chocolate_sauce,food,0.43311697,0.83674717,0,0,
48004,chocolate_sauce,food,0.50697285,0.67929745,0,0,
48005,chocolate_sauce,food,0.030246401,3.4983778,0,0,
48006,chocolate_sauce,food,0.17745742,1.7290249,0,0,
48007,chocolate_sauce,food,0.71575063,0.33442307,0,0,
48008,chocolate_sauce,food,0.50712407,0.6789999,0,0,
48009,chocolate_sauce,food,0.16616575,1.7947693,1,1,
48010,chocolate_sauce,food,0.007978728,4.8309765,0,0,
48011,chocolate_sauce,food,0.757294,0.2780037,0,0,
48012,chocolate_sauce,food,0.00020040807,8.515155,0,0,
48013,chocolate_sauce,food,0.141278,1.9570255,0,0,
48014,chocolate_sauce,food,0.24924351,1.3893251,0,0,
48015,chocolate_sauce,food,0.016836768,4.0841904,1,0,
48016,chocolate_sauce,food,0.031048754,3.4721966,1,0,
48017,chocolate_sauce,food,0.08482856,2.467123,0,0,
48018,chocolate_sauce,food,0.83084875,0.1853075,0,0,
48019,chocolate_sauce,food,0.15300077,1.8773127,0,0,
48020,chocolate_sauce,food,0.037296772,3.2888489,0,0,
48021,chocolate_sauce,food,0.11983703,2.121622,0,0,
48022,chocolate_sauce,food,0.47333887,0.7479439,0,0,
48023,chocolate_sauce,food,0.00642702,5.047245,0,0,
48024,chocolate_sauce,food,0.04435637,3.1154985,1,0,
48025,chocolate_sauce,food,0.01584453,4.144931,0,0,
48026,chocolate_sauce,food,0.020799601,3.8728218,0,0,
48027,chocolate_sauce,food,0.0040273266,5.514653,0,0,
48028,chocolate_sauce,food,0.062169578,2.7778893,0,0,
48029,chocolate_sauce,food,0.96112525,0.039650917,0,0,
48030,chocolate_sauce,food,0.7778776,0.25118637,0,0,
48031,chocolate_sauce,food,0.4073661,0.8980427,0,0,
48032,chocolate_sauce,food,0.033892307,3.3845673,0,0,
48033,chocolate_sauce,food,0.49281743,0.7076168,0,0,
48034,chocolate_sauce,food,0.05053251,2.985138,0,0,
48035,chocolate_sauce,food,0.6445532,0.43919754,0,0,
48036,chocolate_sauce,food,0.14519806,1.929657,0,0,
48037,chocolate_sauce,food,0.64093876,0.44482136,0,0,
48038,chocolate_sauce,food,0.70087695,0.35542297,0,0,
48039,chocolate_sauce,food,0.40957654,0.89263153,0,0,
48040,chocolate_sauce,food,0.786234,0.24050045,0,0,
48041,chocolate_sauce,food,0.067698106,2.6926966,0,0,
48042,chocolate_sauce,food,0.002380939,6.0402603,0,0,
48043,chocolate_sauce,food,0.046622634,3.065669,0,0,
48044,chocolate_sauce,food,0.20484161,1.5855179,0,0,
48045,chocolate_sauce,food,0.020590598,3.8829203,0,0,
48046,chocolate_sauce,food,0.13351724,2.013525,0,0,
48047,chocolate_sauce,food,0.00047081476,7.661046,0,0,
48048,chocolate_sauce,food,0.9746976,0.02562809,0,0,
48049,chocolate_sauce,food,0.0072537865,4.9262314,1,1,
48050,dough,food,0.02270135,3.7853308,0,0,
48051,dough,food,0.0022159144,6.1120906,0,0,
48052,dough,food,0.062696494,2.7694492,0,0,
48053,dough,food,0.006547236,5.0287123,0,0,
48054,dough,food,0.039018206,3.2437267,0,0,
48055,dough,food,0.029584033,3.5205207,0,0,
48056,dough,food,0.037900142,3.2728,0,0,
48057,dough,food,0.002256416,6.093978,1,1,
48058,dough,food,0.0030444744,5.794427,0,0,
48059,dough,food,0.00097598357,6.932065,0,0,
48060,dough,food,0.00033708417,7.9951777,0,0,
48061,dough,food,0.006246404,5.0757494,0,0,
48062,dough,food,0.053392053,2.9300938,0,0,
48063,dough,food,0.26456022,1.3296866,0,0,
48064,dough,food,0.03304007,3.4100342,1,1,
48065,dough,food,0.0634295,2.7578263,0,0,
48066,dough,food,0.021516021,3.8389573,0,0,
48067,dough,food,0.88256544,0.12492275,0,0,
48068,dough,food,0.0636465,2.7544107,0,0,
48069,dough,food,0.03504874,3.3510156,0,0,
48070,dough,food,0.071915075,2.632269,0,0,
48071,dough,food,0.07149693,2.6381006,0,0,
48072,dough,food,0.6194767,0.47887993,0,0,
48073,dough,food,0.0027484985,5.896701,0,0,
48074,dough,food,0.021454677,3.8418126,0,0,
48075,dough,food,0.114998326,2.162838,0,0,
48076,dough,food,0.76968986,0.2617674,0,0,
48077,dough,food,2.8012453e-05,10.4828615,0,0,
48078,dough,food,0.3817744,0.96292543,0,0,
48079,dough,food,0.21857306,1.5206347,0,0,
48080,dough,food,0.00095862534,6.9500103,0,0,
48081,dough,food,0.13423908,2.008133,0,0,
48082,dough,food,0.38349617,0.9584255,1,1,
48083,dough,food,0.24784903,1.3949356,0,0,
48084,dough,food,0.032841396,3.4160657,0,0,
48085,dough,food,0.57095724,0.560441,0,0,
48086,dough,food,0.6895731,0.37168217,0,0,
48087,dough,food,0.070916,2.6462598,0,0,
48088,dough,food,0.023756746,3.7398887,0,0,
48089,dough,food,0.06171793,2.7851806,0,0,
48090,dough,food,0.00516525,5.2658014,0,0,
48091,dough,food,0.0066973544,5.0060425,0,0,
48092,dough,food,0.84739405,0.16558933,0,0,
48093,dough,food,0.20329055,1.5931191,0,0,
48094,dough,food,0.013047233,4.3391795,0,0,
48095,dough,food,0.13399614,2.009944,0,0,
48096,dough,food,0.7872986,0.23914719,0,0,
48097,dough,food,0.025930619,3.6523309,1,0,
48098,dough,food,0.0030053337,5.8073664,0,0,
48099,dough,food,0.04396201,3.1244297,1,0,
48100,meat_loaf,food,0.39622796,0.925766,1,0,
48101,meat_loaf,food,0.6076726,0.49811935,0,0,
48102,meat_loaf,food,0.17684428,1.7324858,0,0,
48103,meat_loaf,food,0.28036112,1.271677,0,0,
48104,meat_loaf,food,0.0019818451,6.223727,0,0,
48105,meat_loaf,food,0.1265098,2.0674353,0,0,
48106,meat_loaf,food,0.25488082,1.3669596,0,0,
48107,meat_loaf,food,0.15989213,1.8332558,0,0,
48108,meat_loaf,food,0.042714953,3.1532059,0,0,
48109,meat_loaf,food,0.15707448,1.8510356,0,0,
48110,meat_loaf,food,0.18041417,1.7125006,0,0,
48111,meat_loaf,food,0.18379776,1.6939197,0,0,
48112,meat_loaf,food,0.1387344,1.975194,0,0,
48113,meat_loaf,food,0.8391891,0.17531967,0,0,
48114,meat_loaf,food,0.012470673,4.384375,0,0,
48115,meat_loaf,food,0.053594258,2.9263134,0,0,
48116,meat_loaf,food,0.74732614,0.29125404,0,0,
48117,meat_loaf,food,0.078653306,2.5427055,1,0,
48118,meat_loaf,food,0.048281863,3.0306997,0,0,
48119,meat_loaf,food,0.99533576,0.0046749115,0,0,
48120,meat_loaf,food,0.9823647,0.017792702,0,0,
48121,meat_loaf,food,0.88466716,0.122543335,0,0,
48122,meat_loaf,food,0.2153836,1.5353346,0,0,
48123,meat_loaf,food,0.048572496,3.0246983,0,0,
48124,meat_loaf,food,0.65037674,0.43020344,0,0,
48125,meat_loaf,food,0.020750063,3.875206,0,0,
48126,meat_loaf,food,0.81193274,0.20833778,0,0,
48127,meat_loaf,food,0.041403756,3.1843839,0,0,
48128,meat_loaf,food,0.52133524,0.6513624,0,0,
48129,meat_loaf,food,0.0051378957,5.271112,0,0,
48130,meat_loaf,food,0.83094186,0.18519592,0,0,
48131,meat_loaf,food,0.83996266,0.17439747,0,0,
48132,meat_loaf,food,0.00864648,4.7506027,1,1,
48133,meat_loaf,food,0.7569292,0.2784853,0,0,
48134,meat_loaf,food,0.22147778,1.5074329,0,0,
48135,meat_loaf,food,0.021773959,3.8270402,0,0,
48136,meat_loaf,food,0.13562022,1.9978967,0,0,
48137,meat_loaf,food,0.66658044,0.40559483,0,0,
48138,meat_loaf,food,0.024224127,3.7204065,0,0,
48139,meat_loaf,food,0.8398916,0.17448235,0,0,
48140,meat_loaf,food,0.002310807,6.0701585,0,0,
48141,meat_loaf,food,0.06629042,2.7137094,0,0,
48142,meat_loaf,food,0.0131682735,4.3299446,0,0,
48143,meat_loaf,food,0.728275,0.31707668,0,0,
48144,meat_loaf,food,0.79794323,0.22571754,0,0,
48145,meat_loaf,food,0.5336633,0.62798977,0,0,
48146,meat_loaf,food,0.90689117,0.097732544,0,0,
48147,meat_loaf,food,0.9399131,0.06196785,0,0,
48148,meat_loaf,food,0.05067838,2.9822555,0,0,
48149,meat_loaf,food,0.9612066,0.03956604,0,0,
48150,pizza,food,0.97943705,0.020777702,0,0,
48151,pizza,food,0.9938618,0.0061569214,0,0,
48152,pizza,food,0.93231195,0.07008743,0,0,
48153,pizza,food,0.9659611,0.03463173,0,0,
48154,pizza,food,0.8988298,0.1066618,0,0,
48155,pizza,food,0.018801639,3.9738116,0,0,
48156,pizza,food,0.93652886,0.065574646,0,0,
48157,pizza,food,0.9863077,0.01378727,0,0,
48158,pizza,food,0.89897317,0.10650253,0,0,
48159,pizza,food,0.36762932,1.00068,0,0,
48160,pizza,food,0.7436598,0.2961712,0,0,
48161,pizza,food,0.7821018,0.24577045,0,0,
48162,pizza,food,0.9514283,0.049791336,0,0,
48163,pizza,food,0.96128774,0.039481163,0,0,
48164,pizza,food,0.97884023,0.0213871,0,0,
48165,pizza,food,0.99278545,0.0072402954,0,0,
48166,pizza,food,0.7018135,0.35408783,0,0,
48167,pizza,food,0.92534083,0.07759285,0,0,
48168,pizza,food,0.9700721,0.030385017,0,0,
48169,pizza,food,0.306376,1.1829424,0,0,
48170,pizza,food,0.017277688,4.058339,1,1,
48171,pizza,food,0.92067754,0.082645416,0,0,
48172,pizza,food,0.18815307,1.6704988,1,1,
48173,pizza,food,0.94185036,0.059908867,0,0,
48174,pizza,food,0.9499706,0.05132389,0,0,
48175,pizza,food,0.042248357,3.1641893,0,0,
48176,pizza,food,0.8592431,0.15170383,0,0,
48177,pizza,food,0.9360348,0.06610298,0,0,
48178,pizza,food,0.14564548,1.92658,0,0,
48179,pizza,food,0.66716814,0.40471363,1,1,
48180,pizza,food,3.801838e-05,10.177441,0,0,
48181,pizza,food,0.99235946,0.007669449,0,0,
48182,pizza,food,0.9827878,0.01736164,0,0,
48183,pizza,food,0.01608565,4.129828,0,0,
48184,pizza,food,0.80537003,0.21645355,0,0,
48185,pizza,food,0.972252,0.028140068,0,0,
48186,pizza,food,0.9296714,0.07292366,0,0,
48187,pizza,food,0.9755644,0.024739265,0,0,
48188,pizza,food,0.53321916,0.6288223,0,0,
48189,pizza,food,0.99452066,0.0054941177,0,0,
48190,pizza,food,0.011495917,4.465763,1,1,
48191,pizza,food,0.4273059,0.8502555,0,0,
48192,pizza,food,0.017262688,4.059208,0,0,
48193,pizza,food,0.04323599,3.1410818,0,0,
48194,pizza,food,0.16655637,1.7924218,0,0,
48195,pizza,food,0.72458494,0.32215595,0,0,
48196,pizza,food,0.9822463,0.017912865,0,0,
48197,pizza,food,0.1022441,2.2803922,1,1,
48198,pizza,food,0.019661264,3.9291048,1,1,
48199,pizza,food,0.741661,0.2988634,0,0,
48200,potpie,food,0.3268912,1.1181278,0,0,
48201,potpie,food,0.18979329,1.6618199,0,0,
48202,potpie,food,0.047429834,3.0485044,1,1,
48203,potpie,food,0.89483535,0.111115456,0,0,
48204,potpie,food,0.81864727,0.20010185,0,0,
48205,potpie,food,0.09338784,2.3709936,0,0,
48206,potpie,food,0.398855,0.919157,0,0,
48207,potpie,food,0.99525684,0.0047540665,0,0,
48208,potpie,food,0.009582086,4.64786,0,0,
48209,potpie,food,0.05801171,2.8471107,0,0,
48210,potpie,food,0.9529641,0.04817772,0,0,
48211,potpie,food,0.13465431,2.0050445,0,0,
48212,potpie,food,0.54545,0.60614395,0,0,
48213,potpie,food,0.9200087,0.083372116,0,0,
48214,potpie,food,0.4027548,0.90942764,0,0,
48215,potpie,food,0.5371889,0.6214056,0,0,
48216,potpie,food,0.28045613,1.271338,0,0,
48217,potpie,food,0.8805749,0.1271801,0,0,
48218,potpie,food,0.48515072,0.72329617,0,0,
48219,potpie,food,0.003421688,5.6776214,0,0,
48220,potpie,food,0.9492887,0.052042007,0,0,
48221,potpie,food,0.93691695,0.06516075,0,0,
48222,potpie,food,0.52573866,0.642951,0,0,
48223,potpie,food,0.65979296,0.41582966,0,0,
48224,potpie,food,0.037199154,3.2914696,0,0,
48225,potpie,food,0.05623466,2.8782215,0,0,
48226,potpie,food,0.39041445,0.94054604,0,0,
48227,potpie,food,0.032666475,3.4214063,0,0,
48228,potpie,food,0.73984915,0.30130863,0,0,
48229,potpie,food,0.17567173,1.7391386,0,0,
48230,potpie,food,0.9740448,0.02629757,0,0,
48231,potpie,food,0.8688586,0.14057446,0,0,
48232,potpie,food,0.011009025,4.50904,0,0,
48233,potpie,food,0.8927692,0.11342716,0,0,
48234,potpie,food,0.8214841,0.19664288,0,0,
48235,potpie,food,0.0035434486,5.642655,0,0,
48236,potpie,food,0.18260776,1.7004147,0,0,
48237,potpie,food,0.7145772,0.33606434,0,0,
48238,potpie,food,0.30222714,1.1965761,0,0,
48239,potpie,food,0.9064428,0.0982275,0,0,
48240,potpie,food,0.16491416,1.80233,0,0,
48241,potpie,food,0.12702699,2.063356,0,0,
48242,potpie,food,0.72207236,0.3256302,0,0,
48243,potpie,food,0.92304397,0.080078125,0,0,
48244,potpie,food,0.0037632224,5.5824795,0,0,
48245,potpie,food,0.05806108,2.8462596,0,0,
48246,potpie,food,0.6760801,0.39144325,0,0,
48247,potpie,food,0.5683426,0.56503105,0,0,
48248,potpie,food,0.42250335,0.86155796,0,0,
48249,potpie,food,0.12303056,2.0953221,0,0,
48250,burrito,food,0.8420847,0.171875,0,0,
48251,burrito,food,0.049336527,3.009091,0,0,
48252,burrito,food,0.06597615,2.718462,1,1,
48253,burrito,food,0.94389117,0.057744026,0,0,
48254,burrito,food,0.5422377,0.612051,1,1,
48255,burrito,food,0.8777339,0.1304121,0,0,
48256,burrito,food,0.9826276,0.01752472,0,0,
48257,burrito,food,0.69816154,0.35930443,0,0,
48258,burrito,food,0.8545631,0.15716457,0,0,
48259,burrito,food,0.99514824,0.004863739,0,0,
48260,burrito,food,0.92733824,0.07543659,1,0,
48261,burrito,food,0.9969285,0.0030765533,0,0,
48262,burrito,food,0.017001744,4.0744395,0,0,
48263,burrito,food,0.22293426,1.5008783,0,0,
48264,burrito,food,0.9159382,0.0878067,0,0,
48265,burrito,food,0.34850833,1.0540929,0,0,
48266,burrito,food,0.36887333,0.99730206,0,0,
48267,burrito,food,0.64549154,0.4377432,0,0,
48268,burrito,food,0.045757372,3.0844026,0,0,
48269,burrito,food,0.014810886,4.212393,0,0,
48270,burrito,food,0.69856066,0.35873318,0,0,
48271,burrito,food,0.8620335,0.14846134,1,1,
48272,burrito,food,0.83346,0.18216991,0,0,
48273,burrito,food,0.017761817,4.0307045,0,0,
48274,burrito,food,0.93234634,0.07005119,0,0,
48275,burrito,food,0.9606665,0.040127754,0,0,
